credit_level,etc_amt,sa_amt,sbyb_amt,sjyh_amt
60,0,5140.900000000001,404090,0
60,0,622260.21,0,0
60,0,4541,39000,0
60,0,0,0,0
60,0,52121.99999999999,202080,0
60,0,192189.47999999992,39000,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,1124.33,0,97600
60,0,319154.04,0,648483.7300000001
-1,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,167335.97000000003,0,76800
60,0,0,0,0
60,0,0,0,0
60,0,4880,0,0
60,0,0,0,0
60,0,21800,0,200220
60,0,97329.12,0,52000
60,0,55903.159999999996,0,43166
60,0,2638.58,0,0
60,1406.5199999999995,2430.61,0,0
60,0,1215.9299999999998,0,0
60,0,5140,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,109000
60,0,0,0,0
60,44.41,0,0,300000
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,214805.25999999998,0,0
60,0,4030,0,250000
60,0,0,0,0
60,0,0,0,0
60,0,1351.44,0,14731
60,0,40,0,0
60,0,0,0,0
60,0,210740,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
-1,0,8477.33,0,0
60,0,0,0,0
60,0,21676.65,0,280581
-1,0,0,0,0
-1,0,0,0,0
60,0,0,0,15000
70,0,20066.76,0,0
60,0,471.67,0,0
60,0,11476500,0,0
60,0,604546.67,0,1860500
60,0,0,0,0
-1,0,1310.83,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,35840,0,0
60,68.82,137171.47000000003,0,128380.57999999999
60,0,0,0,0
60,0,0,0,295000
60,0,0,0,0
70,0,0,0,782
60,0,3005740,0,300000
-1,0,9218.720000000001,0,0
60,0,0,0,0
-1,0,11636.060000000001,0,0
70,0,0,0,0
60,0,67024.5,0,0
60,0,0,0,0
-1,0,9800,0,312404
60,0,0,0,0
60,0,267319.83,0,0
-1,0,0,0,0
-1,0,140480.32,0,0
-1,0,66.08,0,0
60,0,0,0,0
60,0,256007.77999999997,0,140000
60,0,0,0,0
60,0,3664,0,80000
60,0,0,0,0
60,0,0,0,0
-1,0,5055,0,0
60,0,0,0,0
-1,0,0,0,0
60,1408.0000000000005,0,0,100000
60,0,0,0,0
60,0,0,0,0
60,0,126759.39000000001,0,0
60,0,0,0,0
60,0,0,0,0
60,0,413288.58,0,0
60,0,0,0,0
-1,0,128.82999999999998,0,0
60,0,0,0,0
60,0,44415.54,0,0
-1,0,0,0,0
60,0,600,0,0
60,0,14753.23,0,0
60,803.29,4400,0,0
70,0,25500,0,0
60,0,4.98,0,0
60,0,0,0,0
60,0,0,0,300000
60,0,0,0,300000
60,0,7400,0,0
60,0,47660.59000000001,0,100264
-1,0,10525.43,0,0
-1,0,0,0,0
60,0,455033.31000000006,39000,173000
-1,0,0,0,0
-1,0,761956.5,0,0
60,0,0,0,28000
-1,0,5400.17,0,0
60,0,54869.21,0,0
60,0,0,0,0
60,0,10147.45,0,0
60,0,0,0,0
60,0,0,0,0
60,0,5527.5,0,0
60,0,0,0,369383.55
60,0,0,0,0
-1,0,0,0,0
-1,0,29748.07,0,0
-1,0,0,0,0
60,0,10779.08,0,0
60,0,0,0,0
60,0,0,0,0
60,0,13842.61,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
-1,0,400659,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,2250
-1,0,6483.34,0,0
60,0,0,0,1415300
60,0,9384.439999999999,39000,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,802246.7,0,1810
60,0,12680,0,0
60,0,21737.56,0,0
60,0,0,0,0
60,0,106446.16,0,0
-1,0,9188.46,390,0
60,150.1,0,0,0
60,0,0,0,0
-1,0,0,0,0
-1,0,2092.92,0,0
60,0,130996.3,0,0
60,0,185728.02,0,24085.68
60,0,15634.33,0,7666
70,0,7540.049999999999,0,0
60,0,0,0,0
-1,0,0,0,0
-1,0,0,0,0
-1,0,0,0,0
60,0,1113614.99,0,0
60,0,0,0,70030
-1,9.5,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,3525.5,0,5005
60,0,18327.530000000002,0,0
60,0,0,0,0
60,0,0,0,0
60,0,1026240.0300000005,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
-1,1783.2999999999997,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,2088.67,0,0
60,0,0,0,68900
-1,0,0,0,0
60,0,0,0,0
60,0,339549.18,0,0
-1,0,0,0,0
60,0,0,0,0
-1,0,83537.65,0,0
60,0,0,0,0
60,0,0,0,0
60,0,84888.6,0,0
60,0,11775,0,0
60,0,106877.70999999999,0,0
60,0,926.25,0,0
60,0,2522.32,0,0
70,0,0,0,0
60,0,212953.05000000005,743766.5,0
60,0,70544,0,0
-1,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,552.03,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,1206120,0,0
60,0,0,0,65497
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,350000
60,0,0,0,0
60,391.47,605926.16,0,10000
60,0,0,0,0
60,0,133.61,0,0
60,0,2160.87,390,0
60,0,0,0,0
60,0,6659.26,0,0
60,0,9185.110000000002,0,26000
60,0,0,0,0
60,0,142001.45999999996,0,0
60,0,1204560,0,0
60,0,38156.33,0,0
60,0,0,0,32100
60,0,1464422.67,0,0
60,0,11124.42,0,0
60,0,0,0,0
60,0,0,0,0
70,0,18384.86,0,0
60,0,0,0,0
60,0,352760,0,0
60,117.84999999999998,1201773.33,0,366000
60,0,44366.17999999999,0,0
60,0,257668.99000000002,0,0
60,0,58003.009999999995,0,0
-1,0,1283.0500000000002,0,0
60,0,1,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,21603.96,0,0
60,0,2303.98,0,0
60,0,121629.97,0,164101
60,0,0,0,0
60,0,0,0,0
60,0,241841.33000000002,0,0
60,0,621395.88,39000,900
60,0,0,0,0
60,0,26037.9,0,56500
60,0,0,0,0
60,0,0,0,0
60,0,200160,0,0
60,0,6350,0,0
-1,0,520000,0,0
60,0,70013,0,0
60,0,96933.76,0,47074
60,0,0,0,0
60,0,0,0,14567.589999999998
60,0,0,0,0
-1,0,0,0,0
-1,0,12751.02,0,0
-1,0,0,0,0
60,0,0,0,100801
60,56.050000000000004,5,0,0
60,0,156760.62000000005,0,0
60,0,0,0,1500
70,0,0,0,0
-1,0,0,0,60000
60,0,804596.72,0,0
60,0,0,0,0
60,0,2853.83,0,66874
60,0,212612.02000000002,0,112256.31999999999
-1,0,0,0,45000
60,0,0,0,0
60,0,0,0,6100
-1,0,20395.32,0,43353
60,0,0,0,0
60,0,0,0,0
60,0,0,0,197000
60,0,0,0,228400
60,0,0,0,0
60,0,0,0,800000
70,0,0,0,0
60,0,1093.33,0,0
60,0,0,0,110000
60,0,8878.75,0,75000
-1,0,0,0,0
-1,0,0,0,0
60,0,705108.9099999998,0,352053.44
60,0,0,0,0
60,0,0,0,0
60,0,920083.3799999999,0,689649.5900000001
60,0,503413.14,0,0
60,0,0,0,0
60,0,361380.8,0,469451
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,4679,0,0
60,0,803299.99,0,0
60,0,0,0,0
60,0,12060.39,0,24291
60,0,0,0,0
60,0,21170,0,0
60,0,5025.620000000001,0,0
60,0,0,0,0
60,0,0,0,0
70,0,0,0,0
60,0,0,0,0
60,0,103690.41,0,0
-1,0,10560,0,100000
60,0,0,0,0
60,0,0,0,0
60,0,303284.45,0,303000
60,0,349.51,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,912.2400000000001,703966.5,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,361942.78,0,80000
60,0,813.3299999999999,0,0
60,0,0,0,0
60,0,1881.67,0,194267.07
60,0,0,0,10000
60,376.35,0,0,0
-1,0,0,0,0
60,0,0,0,0
-1,0,806.5,0,0
60,0,0,0,0
60,0,0,0,0
60,0,500700,0,0
60,0,11885.169999999998,0,0
60,0,0,0,0
60,0,100114.83,0,0
60,0,298.9,0,0
60,0,208378.66,0,300000
60,0,521529.85,0,0
60,0,0,0,0
60,0,1163.06,0,0
60,0,109427.70000000001,0,54787
60,0,0,0,0
70,38.5,27182.019999999997,0,282347
-1,0,0,0,0
60,0,205595.81,0,97130
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,145128,0,180006
60,0,2521.66,0,0
-1,0,20124.239999999998,0,0
60,0,5900,0,0
-1,0,0,0,0
-1,0,0,0,0
-1,0,0,0,0
60,0,296000,0,0
60,0,430.36999999999995,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,94194.09999999999
60,0,1166.17,0,0
60,0,0,0,0
-1,0,0,0,10000
60,0,5500,0,0
60,78.62,26626.829999999998,0,1170
60,0,0,0,0
60,0,31572,0,0
-1,0,688265.7399999999,0,0
70,0,0,0,0
-1,0,0,0,150000
60,0,1782.21,0,1000
60,0,0,0,0
60,0,0,0,49998
-1,0,65065.619999999995,0,0
60,0,0,0,0
60,0,0,0,0
60,0,176357,0,168561.28
60,209.95,1997.8,0,0
70,0,14370.25,0,0
60,0,1700,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,200000
60,0,0,0,50000
60,0,0,0,0
60,0,300560,0,0
60,0,2193.0600000000004,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,125459.2
-1,0,0,0,0
60,0,0,0,200000
-1,0,0,0,50000
60,0,2672.04,0,0
60,0,0,0,180000
60,0,0,0,0
60,0,0,0,0
60,0,0,0,100000
-1,0,3202213.34,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,195,0,19000
-1,1517.8399999999997,100802,0,146734
60,0,80596,0,15100
60,0,0,0,0
60,0,0,0,0
60,467.11000000000007,0,0,0
60,0,0,0,155000
70,0,202126.05000000025,0,0
60,0,0,0,0
60,0,20399.010000000002,0,0
60,598.49,4888,0,0
60,0,102205.48999999999,0,0
70,0,0,0,0
60,0,826.67,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,1146.81,0,0
60,0,1100.15,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
-1,0,0,0,100000
-1,0,0,0,0
60,0,0,0,0
60,0,3067.33,0,0
60,0,323311.89,0,126321
60,0,104007.79999999999,0,2950.6
60,0,4033.34,0,0
-1,0,0,0,0
60,0,0,0,331602.1200000001
60,0,3965,0,0
-1,0,253189.44,0,0
60,0,0,0,0
60,0,36098.56,0,22810
60,0,0,0,0
60,0,30934.8,0,0
-1,0,0,0,0
60,0,0,0,0
70,0,0,0,0
60,0,36156,0,0
60,0,0,0,50000
60,12,476165.32999999996,0,267470
-1,0,0,0,0
70,0,4023.1400000000003,0,523000
60,0,100520,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,384167.93000000005,0,0
60,0,0,0,520010
70,0,7034.75,0,31581.3
60,0,14643.94,0,0
60,0,0,0,0
60,0,67201.4,0,81412
60,0,0,0,0
60,0,0,0,0
-1,0,164699.68,0,742111
60,0,42235.55,0,52790
-1,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
-1,0,500.25,0,0
60,0,2595.23,0,0
60,0,0,0,70000
60,0,15881.64,0,0
60,0,0,0,0
60,0,0,0,0
60,0,2501.58,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
-1,0,754147.0800000001,0,0
60,0,0,0,0
60,907.03,0,0,0
-1,319.53,135310.52000000002,0,221233
60,0,1560.83,0,0
60,0,8772.28,0,1422148.77
60,0,0,0,0
60,0,0,0,0
60,0,13913,0,0
-1,0,0,0,0
60,0,0,0,133420
60,0,0,0,0
60,0,3965.5,0,0
60,0,0,0,0
-1,0,608375,0,0
-1,0,1720.4099999999999,0,0
60,0,147561.66,0,0
-1,0,0,0,0
60,0,0,0,0
-1,237.87000000000003,25458.510000000002,0,0
-1,0,0,0,0
60,0,0,0,40000
60,0,0,0,20000
60,0,1920000,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,36781.460000000014,0,0
60,0,0,0,0
60,0,0,0,0
60,0,442138.94,0,137120
60,0,0,0,0
60,0,573.84,0,0
-1,0,0,0,0
60,0,191531.64,0,0
-1,0,0,0,91550
-1,0,0,0,200000
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,1404.3899999999999,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
70,1013.4400000000007,12,0,0
60,0,45262.21999999999,39000,30000
-1,0,3159.56,0,12100
-1,0,0,0,0
60,0,8032.86,0,0
60,0,0,0,0
-1,0,560.35,0,0
60,0,1200643.33,0,243959
60,0,0,0,0
85,0,1770780.66,0,684918.7
60,0,0,0,0
60,0,0,0,0
60,0,8429.4,0,0
-1,0,40,0,0
60,0,1821.67,0,0
-1,0,0,0,0
-1,0,0,0,0
60,0,1294186.13,0,237400
60,0,0,0,200000
60,0,0,0,0
60,0,835309.4099999999,0,0
-1,0,0,0,0
60,0,0,0,0
-1,0,462922.67,0,0
-1,0,50825.64000000001,0,0
60,0,3236.57,0,0
60,0,21549.68,0,19439
60,0,660.8299999999999,0,0
-1,0,0,0,100000
70,0,15922.6,0,0
60,58.900000000000006,5839.33,0,40000
60,0,1289.33,0,109000
60,0,52016.42,0,0
60,0,2821.67,0,0
60,0,22458.369999999995,0,102453
60,0,142482.59000000003,0,2000
-1,0,4619.58,0,0
70,0,0,0,0
60,0,4344,0,0
60,0,796.5,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,204926.26,0,0
-1,0,4980,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,396003
60,0,5990.470000000001,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
85,0,463396.92,0,7800
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,264.33000000000004,0,0
60,0,1202.72,0,105000
60,0,2605.67,0,0
60,0,4600.7,0,0
60,0,0,0,0
60,0,205.07999999999998,0,0
60,0,0,0,0
60,0,0,0,0
60,0,3421.67,0,0
-1,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,3019.92,0,162000
60,0,0,0,0
-1,0,0,0,0
60,0,3607,0,0
-1,19,2242036.08,0,0
60,0,996069.49,0,290000
-1,0,0,0,0
60,0,46904.93,0,0
70,2702.9800000000005,0,0,0
60,0,0,0,30000
60,0,2621.67,0,100000
60,0,0,0,0
60,0,0,0,293100.57
60,0,189871.74,0,100644
60,0,11502.47,0,0
-1,0,26660,0,354176
60,0,0,0,0
60,0,604680,0,0
60,0,0,0,93250
60,0,805.9,0,0
60,0,1771607.62,0,0
50,0,10330.279999999999,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,1477996.95,0,880794.88
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,10314.96,0,0
60,0,636473.7,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,961550.9,0,160000
60,68.82,0,0,396050.46
-1,0,1865413.33,0,12065.97
70,0,0,0,0
60,0,3371.67,0,0
60,1809.0999999999997,1370903.06,0,350531.84
60,229.48,6140,0,488000
60,0,0,0,0
60,0,5428.67,0,150100
60,0,1160.83,0,0
60,0,59800,0,233400
-1,0,0,0,0
-1,0,42351,0,0
60,0,0,0,0
60,0,74607.2,0,0
60,0,7501.72,0,0
60,0,146060.05,0,71000
70,0,27815.8,0,50000
-1,0,0,0,0
60,0,100227.31999999999,0,533732.86
60,0,405487.33,0,0
60,0,308807.02,0,0
60,0,0,0,0
60,0,0,0,0
60,0,258695.59000000003,0,352099.6
60,0,14451.97,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,45050.94,39000,0
-1,0,11048.84,0,0
60,0,61692.75,0,0
60,0,0,0,0
-1,0,2145.17,0,0
-1,0,62265.130000000005,0,0
60,0,600777.02,0,0
70,0,0,0,0
60,0,0,0,0
70,0,18769.66,0,0
60,0,60,0,0
60,0,0,0,0
60,0,1201400,0,0
-1,0,0,0,0
60,0,1541.4199999999998,0,0
60,0,1068401.85,0,327179.80000000005
60,0,2721.67,0,80000
70,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,2116.7000000000003,0,0
70,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,4073.33,0,757.5
70,0,25748.58,0,0
60,0,14391.49,0,0
-1,0,28502.559999999998,0,27186
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,17357.760000000002,0,0
60,0,0,0,0
60,0,0,0,300000
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,50000
60,0,0,0,0
60,0,1929.46,0,0
60,0,0,0,1354.74
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,505993.4,0,71500
-1,0,10500,0,0
60,0,2000,0,161125.95
-1,0,3924.7799999999997,0,0
60,0,0,0,0
60,0,425459.99,0,0
60,0,0,0,0
60,0,0,0,280100
-1,0,0,0,98477.04
60,0,20118.5,0,0
-1,0,1226.67,39000,0
60,0,1574.96,0,0
-1,0,0,0,0
60,0,99876.67,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,849.82,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,3171.850000000002,0,0,170000
60,0,0,0,347279
60,0,0,0,0
60,0,1823.42,0,0
60,0,315.68,0,1062352
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,272.17,0,0
-1,0,0,0,0
60,0,24098.559999999998,0,35600
60,0,11969.42,0,49000
-1,0,268.51,0,200000
60,0,0,0,0
-1,0,0,0,0
60,0,23747.559999999998,0,0
-1,0,2640.6,0,0
-1,0,4754.869999999999,0,0
60,0,40,0,0
60,0,167161.44,0,425962.92
60,0,0,0,0
60,0,10623.12,0,0
60,48,0,0,170000
60,0,10.83,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,3.04,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,225417.36000000002,0,0
60,0,66000,0,0
60,0,0,0,5340
60,0,0,0,0
-1,0,0,0,0
60,0,104003.93999999999,0,11249.35
-1,0,0,0,0
60,0,0,0,0
60,0,371601,0,191600
60,0,0,0,0
60,0,22639.85,0,0
60,0,0,0,0
60,0,363909,0,403946
60,0,0,0,0
60,0,0,0,0
60,0,0,0,366000
60,0,23457.3,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,3032.71,3337.73,0,0
-1,0,791065.7100000002,0,0
60,0,3654,0,0
60,0,0,0,0
60,0,0,0,1965.44
60,0,0,0,0
60,0,10581.6,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,37205.13,0,0
60,0,17757.38,0,1328549
85,0,0,0,0
70,0,0,0,0
60,0,6343.33,0,40800
60,0,0,0,0
60,0,0,0,0
60,0,594.75,0,45799.91
60,0,0,0,0
70,0,15110.48,2400,0
60,0,0,0,0
70,0,66765.52,0,0
60,0,0,0,0
60,0,0,0,0
60,0,200684.83000000002,0,0
50,0,9919.619999999999,0,0
60,0,109983.22,0,0
60,0,0,0,0
60,0,70,0,0
60,0,0,0,40100.09
60,0,0,0,0
60,0,6080,0,2000
60,294.24,0,0,0
60,0,687273.3300000001,0,23304.519999999997
60,0,0,0,0
60,0,1137.03,0,161609
60,0,0,0,0
60,79.38,2646.64,0,48800
60,0,303.98,0,0
-1,0,0,0,0
60,0,0,0,0
70,957.61,47936.649999999994,0,0
60,0,320813.32999999996,0,0
70,0,920282.0700000001,0,0
60,0,399.45,0,0
85,0,0,0,0
60,0,2703.5,0,0
60,0,1265509.33,0,860
-1,0,0,0,0
70,0,0,0,0
-1,0,22604.14,0,0
60,0,660.8299999999999,0,45000
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
70,0,15762.220000000001,0,0
60,0,3256.67,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
85,0,36628.78,0,0
60,0,0,0,0
-1,0,38.48,0,0
60,0,2878.08,0,150000
60,0,0,0,170000
70,0,2493919.89,0,0
60,0,0,0,0
50,0,16164.31,0,0
60,0,5325.6,0,0
60,0,22660.57,0,0
-1,0,0,0,6500
60,0,4956.07,0,240000
60,0,8909,0,1980
-1,0,0,0,0
60,0,0,0,37400
-1,0,1918.86,0,0
60,564.4100000000001,721144.31,0,0
60,0,18913.620000000003,0,0
70,0,4996.82,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,1336.6599999999999,0,0
60,0,9535.18,0,63253.2
60,0,15117.53,0,0
-1,0,211228.43,0,0
60,0,14158.49,0,0
60,0,0,0,0
-1,0,0,0,249000
70,0,0,0,0
60,0,20388.879999999997,0,0
-1,0,2742.14,0,92640
60,0,0,0,0
60,0,5006.67,0,0
60,0,12006,0,0
60,0,0,0,0
60,0,4644.4,0,0
60,0,0,0,0
60,0,125289.14,0,97286.78
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,52237.020000000004,0,1282
-1,0,0,0,0
60,0,4840,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,484956.67,0,108837
60,0,0,0,0
-1,0,0,0,100000
-1,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,10854.32,0,26516.02
60,0,405893.32999999996,0,600000
60,0,0,0,0
60,0,1208780,0,638076
-1,0,0,0,92270
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,379.06000000000006,39571.750000000015,0,26414.670000000002
-1,0,0,0,0
-1,266.26,89790.85,0,142111
60,0,0,0,0
60,0,6403.5,0,0
60,0,0,0,0
-1,0,670,0,0
60,0,900008,0,16045
-1,0,1660.83,0,0
60,0,3754.2699999999995,0,0
60,0,319.04,0,0
60,0,1503526.2999999998,0,12483.33
60,0,0,0,28000
60,0,4000,0,0
60,0,16033.689999999999,0,0
70,0,198396.68,0,47656
60,0,0,0,47500
60,0,15238,0,68590
60,0,168515.48,0,0
60,0,0,0,0
70,0,25492.1,0,0
60,0,856629.9700000001,0,331000
-1,0,0,0,0
-1,0,0,0,0
60,0,95868.67,0,132650
60,0,0,0,20000
60,0,0,0,755622
60,0,208748.90999999997,0,50000
-1,5797.660000000003,102332.61,0,57480
60,0,134491.78,0,0
-1,0,15417.64,0,0
60,0,423.61,0,0
70,0,0,0,0
60,0,864267.34,0,16500
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,39000,0
60,0,40205.000000000015,0,0
60,0,0,0,200000
60,0,0,0,0
60,0,0,0,0
-1,0,1207400,0,5200
60,0,0,0,0
60,0,259515.07,0,0
60,0,0,0,0
60,0,0,0,0
60,0,852511.5,0,0
60,0,611577.61,0,0
-1,0,0,0,0
-1,0,0,0,0
60,0,0,0,319000
60,0,1631.4699999999998,0,0
50,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,250
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,17258.369999999995,0,0
60,0,3384389.5199999996,0,0
60,0,0,0,0
-1,0,0,0,0
-1,0,60363.33,0,0
-1,0,0,0,50000
60,123.35000000000001,5895.8,0,1551.9
60,0,0,0,0
60,0,0,0,99310
60,0,0,0,0
-1,0,890256.84,0,164263
60,0,0,0,0
60,0,0,0,0
60,0,0,0,15972
60,276.5799999999999,0,0,0
60,0,5938.7,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,21838.58,0,0
60,0,0,0,0
70,1232.6400000000003,2895992.33,0,1110444
60,0,0,0,0
60,0,0,0,0
60,0,8950,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,10600,0,0
-1,0,0,0,0
60,33.25,0,0,318709
60,0,0,0,10720
60,0,917.96,0,0
60,0,0,0,50000
60,0,608284.98,0,0
60,0,4141.67,0,0
-1,0,0,0,42700
-1,0,398341.69,0,50000
70,0,12252.439999999999,0,154555.18
60,0,0,0,0
60,0,0,0,95000
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,100000
60,0,0,0,0
60,0,0,0,0
60,1603.4999999999998,0,0,0
60,0,0,0,0
60,0,129603.8,0,229200
60,0,0,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
60,0,31259.72,0,0
60,0,0,0,410600
60,0,0,0,0
60,0,10067.67,0,0
-1,0,0,0,90000
60,0,0,0,0
60,0,0,0,0
60,0,0,0,150000
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,899309.09
60,0,0,0,6900
60,0,261506.11,0,304251
60,0,0,0,0
60,0,0,0,0
60,0,8717,0,0
60,0,9586.810000000001,0,0
-1,0,0,0,0
60,0,67073.05,0,126947
60,0,0,0,0
-1,0,218344.09,0,19050
60,0,0,0,47
60,0,0,0,0
60,0,8738.92,0,0
60,0,0,0,0
-1,0,0,0,0
60,0,83920.17,0,0
60,0,0,0,0
-1,0,0,0,82000
60,0,80451.95999999999,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,231400
-1,0,0,0,0
-1,0,0,0,0
60,0,0,0,0
-1,429.4400000000001,24471.45,0,0
60,0,87209.86999999998,0,30606
-1,0,13460.45,0,70800
-1,0,0,0,0
60,0,0,0,0
60,0,1839.67,0,100000
-1,0,0,0,0
-1,21.62,1421.1100000000001,0,0
60,165.2,0,0,200000
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,755830,0,127070
60,0,0,0,0
-1,0,0,0,0
60,0,10413.27,0,0
-1,0,1,0,260072
60,0,0,0,0
-1,0,643.5,0,0
60,0,2000,0,0
-1,0,0,0,150000
-1,0,0,0,0
60,0,284466.32,0,306573.39
60,0,6609.16,0,0
60,0,101456.81,0,100000
60,0,0,0,0
60,0,106700.83,0,0
60,0,0,0,15000
60,0,0,0,110000
60,0,0,0,39300
-1,0,0,0,0
-1,24669.55000000002,0,0,0
60,0,0,0,4237676.030000022
60,0,94063.25,0,0
60,0,0,0,0
60,0,629507.3200000001,0,0
60,0,251542.09,0,288075
60,0,20002.67,0,0
60,0,0,0,19782
60,0,0,0,0
60,0,0,0,0
60,0,491141.19,0,177932.74
60,0,377963.58,0,0
70,0,0,0,0
60,0,1086742.07,0,395030
60,0,6658.810000000001,0,0
60,0,20838.7,0,0
-1,0,522589.33,0,260748.38999999998
60,0,63476.95,0,0
-1,0,0,0,0
-1,0,8997.5,0,11300
60,0,101482.36,0,53300
-1,0,11287.61,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
60,0,0,0,0
-1,0,1384.64,0,0
-1,0,0,0,72000
60,0,0,0,0
-1,0,0,0,100000
60,0,240146.66999999998,0,0
-1,0,4164.67,0,0
60,0,0,0,124800
-1,0,0,0,0
60,0,0,0,0
60,0,0,0,50000
60,0,0,0,0
70,0,17671.27,0,0
